external,year,test_1,session_3,session_4,test_2,session_5,test_3,dropout,outside_interaction,first_sessions
False,1,3,29.0,21.0,1.0,59.0,2.0,False,4.314857792840706,121
True,3,4,69.0,38.0,5.0,57.0,2.0,True,2.2365603744545095,149
True,1,3,53.0,25.0,5.0,59.0,1.0,True,0.2592622469087431,88
False,1,5,71.0,61.0,5.0,49.0,5.0,False,2.848082241962171,172
True,1,5,83.0,55.0,4.0,41.0,2.0,True,1.8256344248817284,47
False,1,1,52.0,51.0,2.0,45.0,5.0,False,5.533496182957485,15
True,3,2,64.0,24.0,5.0,28.0,2.0,False,1.8883914004296893,125
True,3,5,64.0,58.0,5.0,26.0,5.0,False,2.93926514834178,119
True,2,5,52.0,43.0,2.0,22.0,5.0,False,2.8771492607447255,118
True,3,4,52.0,4.0,5.0,48.0,2.0,True,1.1306688676182377,144
True,1,1,86.0,25.0,2.0,11.0,2.0,True,1.307109931064242,140
False,2,2,79.0,50.0,5.0,92.0,5.0,False,3.836840102277208,86
False,3,1,66.0,78.0,3.0,42.0,1.0,False,2.249949948563014,107
True,3,2,32.0,32.0,5.0,69.0,2.0,False,0.9515918191420871,117
False,2,2,57.0,30.0,2.0,69.0,4.0,False,4.668317318583637,22
False,3,4,2.0,43.0,2.0,37.0,4.0,False,0.7673027425301494,12
True,2,4,85.0,76.0,3.0,53.0,1.0,False,3.0425289271437284,79
True,2,5,34.0,51.0,4.0,69.0,4.0,False,1.623729805260683,160
True,3,5,58.0,89.0,4.0,60.0,2.0,True,1.4367410545186137,99
False,2,2,42.0,34.0,2.0,94.0,2.0,False,5.973695053095113,18
True,1,5,7.0,52.0,1.0,23.0,3.0,False,2.409615568377307,138
False,3,4,9.0,54.0,2.0,34.0,4.0,False,0.8294186301272037,10
True,1,1,44.0,36.0,2.0,65.0,4.0,False,5.717132480316502,15
False,3,3,46.0,17.0,5.0,15.0,2.0,False,2.9206821277553052,114
False,3,2,27.0,34.0,2.0,91.0,5.0,False,4.739185007824005,7
True,2,5,86.0,76.0,5.0,57.0,1.0,False,2.9206821277553052,152
False,3,5,9.0,30.0,3.0,40.0,4.0,False,1.0673981823193406,21
True,2,3,81.0,53.0,5.0,32.0,1.0,False,3.036488490932559,97
True,1,1,59.0,90.0,5.0,99.0,1.0,False,4.295295603374852,33
False,1,2,57.0,45.0,1.0,52.0,3.0,False,2.107787932035351,28
True,3,1,67.0,59.0,5.0,30.0,2.0,False,3.301150086101565,92
False,3,5,1.0,49.0,5.0,40.0,1.0,False,1.1376130923067895,9
True,3,5,93.0,22.0,3.0,95.0,1.0,False,3.5222788142599915,96
False,2,5,73.0,36.0,5.0,44.0,3.0,False,1.888065010803229,150
True,2,2,45.0,47.0,2.0,50.0,4.0,False,4.437030981855589,35
True,1,4,59.0,53.0,4.0,33.0,4.0,False,2.7613428975674728,127
False,3,1,16.0,43.0,5.0,93.0,4.0,True,2.7883513301708023,115
True,3,3,58.0,32.0,3.0,91.0,1.0,False,3.1232278353272576,120
False,3,4,61.0,30.0,1.0,79.0,3.0,False,1.9339828536194934,152
True,2,1,57.0,61.0,5.0,21.0,5.0,False,2.0909371080016412,95
False,3,2,3.0,80.0,3.0,10.0,4.0,False,4.844180983178719,21
True,2,5,69.0,85.0,5.0,79.0,1.0,False,4.130568716228769,172
True,3,5,31.0,32.0,5.0,81.0,2.0,True,0.6589543137923842,141
True,3,5,90.0,50.0,3.0,49.0,2.0,False,2.4261400027845568,112
False,3,2,43.0,36.0,3.0,56.0,3.0,False,1.975457134450848,10
False,2,2,51.0,49.0,2.0,95.0,3.0,False,4.73075959580715,18
False,2,2,42.0,52.0,2.0,97.0,3.0,False,3.378058211553104,30
True,1,4,18.0,76.0,4.0,74.0,2.0,False,0.9431664071252321,111
True,1,3,88.0,31.0,3.0,30.0,5.0,False,1.82833409901186,63
True,3,5,8.0,26.0,3.0,27.0,5.0,False,0.8294186301272037,11
False,3,1,59.0,54.0,4.0,81.0,4.0,False,2.8048757645780524,18
True,3,2,90.0,49.0,4.0,30.0,4.0,False,2.045672044438297,157
True,1,2,38.0,42.0,1.0,94.0,3.0,False,5.063577514784381,38
True,1,5,93.0,77.0,5.0,79.0,3.0,False,2.8504672177678563,116
True,3,2,36.0,59.0,5.0,23.0,1.0,True,1.5663721779729851,45
True,3,5,4.0,26.0,4.0,27.0,5.0,False,1.2348364348975682,9
False,2,5,11.0,45.0,5.0,32.0,2.0,False,0.7943111751334793,17
True,3,3,55.0,35.0,3.0,79.0,4.0,False,3.6258689826884005,114
False,2,5,1.0,19.0,2.0,45.0,2.0,False,0.6970878325427005,9
False,2,1,97.0,98.0,1.0,26.0,4.0,False,4.844180983178719,169
True,3,2,78.0,68.0,3.0,2.0,5.0,False,3.5742370932874263,73
False,2,2,75.0,14.0,4.0,19.0,2.0,False,2.656020532586299,141
True,3,3,32.0,20.0,5.0,62.0,1.0,True,1.3651537537450147,78
False,2,1,9.0,55.0,2.0,37.0,4.0,False,0.5377486023548677,4
True,2,5,7.0,49.0,3.0,25.0,5.0,False,0.40541780477036454,21
True,1,5,86.0,41.0,5.0,0.0,3.0,False,3.5286456400976216,83
False,3,5,11.0,8.0,4.0,26.0,4.0,False,0.9266419727179824,12
False,3,4,69.0,15.0,2.0,2.0,1.0,False,4.126451543870319,127
True,1,4,90.0,70.0,3.0,29.0,1.0,False,4.782065095581665,93
True,1,1,67.0,31.0,1.0,11.0,3.0,True,1.389931114526981,112
False,1,2,64.0,88.0,1.0,45.0,1.0,False,4.041770785654845,66
True,2,5,49.0,48.0,1.0,45.0,1.0,False,1.8718669660224396,148
False,2,1,59.0,52.0,4.0,73.0,3.0,False,4.258782341454822,4
True,3,4,49.0,52.0,5.0,40.0,5.0,False,6.157331350454131,151
True,1,2,88.0,35.0,5.0,7.0,1.0,False,2.9206821277553052,130
True,3,5,77.0,70.0,4.0,34.0,1.0,False,1.83470092484949,112
True,1,4,11.0,43.0,4.0,23.0,2.0,False,4.175507390165652,82
False,3,5,11.0,17.0,4.0,46.0,4.0,False,1.2348364348975682,21
False,3,4,1.0,12.0,4.0,25.0,2.0,False,0.9617494277117069,8
True,3,5,25.0,20.0,1.0,16.0,1.0,True,1.3651537537450147,100
True,3,5,42.0,24.0,3.0,65.0,4.0,False,0.8108356095407291,87
False,1,1,65.0,92.0,5.0,50.0,3.0,False,2.1986444487885,115
False,3,4,6.0,47.0,2.0,42.0,5.0,False,0.6349719449456463,19
False,3,5,9.0,52.0,3.0,47.0,4.0,False,0.40541780477036454,16
True,2,4,26.0,1.0,3.0,18.0,1.0,True,0.8826405033986346,76
True,2,5,86.0,41.0,3.0,86.0,4.0,False,2.161478407615551,78
True,1,1,68.0,27.0,2.0,61.0,2.0,False,3.6052273759227007,101
True,2,2,29.0,45.0,2.0,80.0,4.0,False,3.8929155536630917,14
True,3,5,60.0,72.0,5.0,48.0,5.0,False,4.084977263038964,134
True,2,5,86.0,45.0,5.0,34.0,2.0,False,6.6329640652119455,140
False,3,2,66.0,26.0,5.0,24.0,5.0,False,1.9153998330330186,148
True,3,4,86.0,80.0,2.0,42.0,4.0,False,3.1148024233104024,54
False,3,3,72.0,30.0,5.0,56.0,2.0,True,1.2935664529714157,138
True,2,3,72.0,49.0,4.0,36.0,2.0,True,1.4947848771993861,98
True,3,5,88.0,7.0,2.0,89.0,1.0,True,1.7072371841164968,62
True,3,3,62.0,27.0,4.0,81.0,1.0,False,0.9101175383107325,103
True,3,4,62.0,76.0,4.0,65.0,1.0,False,2.6641195549766934,92
True,3,3,61.0,24.0,3.0,5.0,1.0,False,3.5742370932874263,154
False,3,5,9.0,23.0,1.0,35.0,5.0,False,0.7757281545470045,21
True,3,4,90.0,62.0,5.0,95.0,1.0,False,3.4854391627135026,140
True,3,5,64.0,27.0,4.0,57.0,3.0,False,3.512121205690372,98
True,3,5,50.0,66.0,2.0,0.0,1.0,False,3.590761527694676,133
True,1,5,47.0,90.0,5.0,9.0,3.0,False,2.118271930231431,143
True,2,1,55.0,93.0,5.0,34.0,4.0,False,1.7209531478514615,140
True,2,5,33.0,7.0,2.0,59.0,1.0,False,3.7912486490874033,95
True,3,1,99.0,78.0,1.0,61.0,1.0,False,2.577053820955535,119
False,3,5,12.0,43.0,4.0,40.0,5.0,False,0.732195287536425,16
True,2,2,86.0,35.0,4.0,60.0,4.0,False,3.2639840449286153,144
True,1,4,54.0,65.0,4.0,53.0,2.0,True,0.5185244938174862,98
False,2,3,16.0,38.0,5.0,19.0,2.0,False,7.075547911155258,148
False,1,2,50.0,53.0,2.0,49.0,3.0,False,6.486167419399416,43
False,2,1,25.0,38.0,2.0,98.0,4.0,False,5.9399934050276935,32
False,3,2,48.0,33.0,1.0,62.0,3.0,False,4.341213446191116,44
True,1,3,69.0,72.0,4.0,68.0,5.0,False,2.6641195549766934,120
True,3,5,62.0,23.0,5.0,28.0,4.0,False,2.982471625725899,104
False,1,2,34.0,33.0,1.0,49.0,3.0,False,3.9526464654544613,12
False,3,5,4.0,57.0,5.0,44.0,2.0,False,0.6349719449456463,12
True,3,2,23.0,31.0,2.0,74.0,4.0,False,3.6984688684815348,12
False,3,1,2.0,10.0,4.0,36.0,2.0,False,0.9080589521315077,18
False,3,1,5.0,35.0,4.0,26.0,4.0,False,0.5998644899519219,19
True,3,2,3.0,27.0,2.0,26.0,4.0,False,1.2078280022942387,100
False,3,1,4.0,32.0,2.0,27.0,2.0,False,0.7757281545470045,20
False,3,3,45.0,72.0,2.0,79.0,5.0,False,1.9133412468537938,118
True,3,2,73.0,18.0,5.0,76.0,1.0,False,1.896816812446544,109
True,2,1,61.0,67.0,2.0,85.0,3.0,False,2.5068389109680855,100
True,1,4,67.0,67.0,1.0,25.0,3.0,True,0.6233782564898915,96
False,2,2,52.0,20.0,5.0,17.0,5.0,False,3.363265973698619,132
False,1,1,27.0,44.0,3.0,13.0,5.0,False,4.578540219130332,107
True,3,4,65.0,79.0,1.0,76.0,1.0,False,2.3745081133835826,79
False,3,5,11.0,50.0,5.0,26.0,5.0,False,0.5998644899519219,13
True,1,4,67.0,13.0,5.0,87.0,2.0,True,1.047847684155499,113
True,1,3,65.0,19.0,4.0,71.0,1.0,False,3.6708076566252847,105
True,3,4,85.0,32.0,5.0,77.0,3.0,False,2.2131102970165246,53
False,3,5,73.0,8.0,3.0,70.0,2.0,False,1.8181764904422404,145
True,2,2,62.0,28.0,3.0,36.0,2.0,False,0.7943111751334793,107
True,3,5,40.0,98.0,1.0,66.0,5.0,False,2.0558296530079168,146
False,2,5,57.0,35.0,4.0,30.0,2.0,False,1.5801969382501035,104
True,2,5,92.0,62.0,5.0,24.0,1.0,False,2.910198129559226,122
False,2,5,9.0,21.0,1.0,27.0,2.0,False,1.1997289799038438,13
True,2,4,21.0,87.0,2.0,54.0,1.0,True,2.1429404944712442,129
True,1,1,23.0,51.0,3.0,52.0,3.0,False,4.06639424245249,35
True,2,5,43.0,66.0,2.0,55.0,1.0,False,3.0196376668988485,144
True,3,1,36.0,40.0,2.0,62.0,4.0,False,4.242584296674032,28
False,2,2,57.0,44.0,2.0,74.0,2.0,False,3.1043184251143225,33
True,2,4,65.0,47.0,5.0,64.0,5.0,False,1.4208577080622704,75
False,3,4,84.0,88.0,3.0,87.0,4.0,False,2.5875378191516143,112
True,2,1,8.0,32.0,3.0,37.0,5.0,False,1.2348364348975682,19
True,3,2,96.0,36.0,4.0,61.0,1.0,False,3.3527819755025394,133
True,1,4,57.0,3.0,2.0,75.0,2.0,False,0.42400082535683914,61
True,3,4,60.0,86.0,2.0,29.0,4.0,False,2.8170919593268966,164
True,2,4,34.0,65.0,3.0,42.0,1.0,True,1.5415948171910188,71
True,3,3,90.0,19.0,3.0,82.0,1.0,False,4.721681404537375,163
False,1,1,42.0,44.0,1.0,5.0,1.0,False,4.535660131372673,130
True,2,1,40.0,48.0,1.0,68.0,2.0,True,2.0020754883277325,159
True,3,2,85.0,30.0,4.0,80.0,1.0,False,3.3797904081058685,105
False,3,5,13.0,39.0,1.0,30.0,4.0,False,0.6785048119562258,17
True,3,4,78.0,34.0,1.0,21.0,1.0,False,2.6827025755631686,76
True,3,5,83.0,49.0,2.0,15.0,5.0,False,2.990897037742754,112
True,3,5,55.0,59.0,1.0,37.0,4.0,False,3.344682953112144,129
True,2,1,2.0,45.0,4.0,36.0,4.0,False,0.6970878325427005,17
False,3,1,10.0,35.0,4.0,47.0,5.0,False,0.5998644899519219,14
True,3,5,70.0,64.0,3.0,29.0,3.0,False,1.4478661406656002,108
True,1,5,11.0,8.0,4.0,19.0,2.0,True,0.7998193199358958,104
True,3,4,91.0,46.0,5.0,21.0,1.0,False,3.4067988407091985,93
True,2,3,63.0,61.0,4.0,2.0,2.0,False,5.735062721650057,123
False,2,5,12.0,61.0,3.0,92.0,1.0,True,2.0133093710168724,93
True,2,2,76.0,83.0,3.0,78.0,2.0,False,3.404413864903513,166
True,3,1,51.0,38.0,2.0,50.0,4.0,False,3.667343263519755,28
False,3,2,48.0,36.0,4.0,72.0,1.0,False,5.865661322681795,25
False,2,5,44.0,91.0,4.0,46.0,1.0,False,2.788024940544342,153
True,3,4,78.0,73.0,3.0,53.0,4.0,False,2.637111122373364,123
True,1,4,53.0,35.0,5.0,48.0,1.0,False,1.5346054850602988,109
False,3,5,12.0,40.0,3.0,38.0,2.0,False,1.0589727703024856,19
False,3,1,6.0,45.0,5.0,44.0,1.0,False,1.0673981823193406,17
False,1,5,80.0,30.0,1.0,48.0,5.0,False,3.3612073875193946,134
True,2,5,25.0,40.0,4.0,43.0,2.0,False,1.7290521702418564,120
True,3,4,3.0,43.0,2.0,62.0,2.0,False,2.031206196210272,120
True,1,5,43.0,22.0,4.0,36.0,4.0,False,2.6539619464070743,118
True,3,4,62.0,50.0,3.0,6.0,1.0,False,2.910198129559226,124
False,1,1,47.0,33.0,3.0,96.0,3.0,False,3.8371664919036674,15
False,1,5,48.0,98.0,4.0,47.0,5.0,False,2.3826071357739775,167
False,3,4,3.0,10.0,2.0,42.0,5.0,False,0.6700793999393708,15
True,1,5,21.0,22.0,4.0,27.0,2.0,False,1.545089483256379,34
False,2,2,87.0,43.0,1.0,59.0,4.0,False,3.090178966512758,139
False,2,2,20.0,32.0,4.0,63.0,3.0,False,6.19482378125354,29
False,3,5,21.0,56.0,3.0,37.0,5.0,False,5.532190624451644,142
True,3,1,88.0,41.0,5.0,42.0,3.0,False,3.8203156678699575,116
True,1,3,97.0,34.0,3.0,12.0,1.0,False,2.5149379333584805,146
False,2,2,27.0,59.0,3.0,68.0,2.0,False,5.714421114884357,129
True,2,5,69.0,70.0,3.0,57.0,4.0,False,1.9940401550373228,138
True,3,4,12.0,51.0,4.0,28.0,5.0,False,2.4633060439575063,85
True,3,4,9.0,51.0,3.0,35.0,4.0,False,0.9266419727179824,4
True,3,1,49.0,63.0,2.0,93.0,5.0,False,2.7511852889978528,27
True,2,2,72.0,61.0,5.0,31.0,1.0,False,3.0965457923503883,88
False,2,5,54.0,53.0,5.0,13.0,5.0,False,3.1870759194770764,155
False,3,1,69.0,63.0,5.0,53.0,5.0,False,2.5686284089386797,165
True,3,2,80.0,52.0,3.0,64.0,1.0,False,2.839983219571777,125
True,2,5,79.0,53.0,3.0,51.0,2.0,True,1.2823325702822759,84
False,2,3,63.0,40.0,3.0,64.0,1.0,False,3.257617219090985,145
False,1,5,87.0,63.0,4.0,41.0,5.0,False,3.063170533909428,152
True,3,2,30.0,91.0,5.0,39.0,4.0,False,0.3267774827660605,162
False,2,5,43.0,82.0,3.0,52.0,4.0,False,4.5710939759928575,132
True,3,4,69.0,55.0,5.0,97.0,1.0,False,3.088120380333533,149
True,2,5,3.0,13.0,5.0,40.0,5.0,False,0.8645260851209282,6
False,3,5,5.0,21.0,4.0,25.0,4.0,False,5.633722206700829,92
False,3,5,6.0,13.0,2.0,43.0,4.0,False,0.6700793999393708,7
False,3,1,57.0,51.0,1.0,49.0,5.0,False,3.6012455258907563,12
False,1,1,26.0,13.0,2.0,93.0,5.0,False,5.390354997550442,107
False,3,4,9.0,44.0,3.0,36.0,2.0,False,1.0403897497160108,4
False,3,5,8.0,43.0,4.0,40.0,4.0,False,1.1376130923067895,11
False,2,2,15.0,52.0,4.0,64.0,1.0,False,3.557059879627256,173
True,1,5,38.0,51.0,5.0,16.0,3.0,False,2.099362520018496,108
False,1,1,58.0,49.0,2.0,83.0,2.0,False,3.8641749245069974,32
False,3,5,68.0,30.0,5.0,63.0,1.0,True,1.1306688676182377,98
True,3,2,20.0,64.0,3.0,57.0,5.0,False,1.6774202808408822,85
False,2,1,48.0,49.0,2.0,77.0,3.0,False,6.997233978777414,18
False,1,1,54.0,42.0,3.0,97.0,3.0,False,5.327912720326927,6
False,1,5,51.0,61.0,4.0,95.0,1.0,False,3.67923306864214,93
True,1,4,65.0,56.0,2.0,22.0,5.0,False,3.528319250471162,61
True,3,2,90.0,73.0,1.0,48.0,4.0,False,3.3092491084919597,62
False,1,5,54.0,80.0,5.0,30.0,5.0,False,3.0010546463123737,166
True,2,5,1.0,70.0,5.0,16.0,4.0,False,3.8112374766001826,67
True,2,4,7.0,44.0,3.0,45.0,2.0,False,0.9617494277117069,15
True,1,2,26.0,68.0,1.0,68.0,5.0,False,3.0709431666733633,125
False,2,2,57.0,37.0,2.0,86.0,2.0,False,3.8371664919036674,37
True,3,4,70.0,33.0,5.0,62.0,1.0,False,2.8687238487278712,96
True,2,3,62.0,76.0,5.0,96.0,5.0,False,2.9743726033355045,118
True,3,2,67.0,37.0,5.0,44.0,3.0,False,2.347499680780253,132
True,3,3,79.0,30.0,3.0,61.0,1.0,False,3.2825670655150905,130
True,3,4,69.0,25.0,4.0,67.0,1.0,False,2.231693317603,141
False,3,4,1.0,32.0,5.0,39.0,5.0,False,0.9080589521315077,14
True,2,2,48.0,15.0,4.0,9.0,4.0,False,3.2120257659011813,138
True,2,5,8.0,28.0,5.0,34.0,5.0,False,0.8729514971377832,20
True,2,5,75.0,89.0,3.0,38.0,3.0,False,3.0962194027239276,121
True,1,2,44.0,47.0,5.0,14.0,2.0,False,1.536990460865984,122
False,3,5,4.0,50.0,5.0,33.0,4.0,False,1.2348364348975682,20
True,3,3,30.0,88.0,5.0,48.0,5.0,False,1.758119189024411,129
False,2,5,75.0,57.0,5.0,16.0,4.0,False,1.7290521702418564,134
False,2,2,45.0,39.0,2.0,55.0,3.0,False,4.779680119775979,22
True,3,1,32.0,28.0,5.0,80.0,2.0,True,0.9650265006927601,124
False,1,1,42.0,35.0,2.0,65.0,3.0,False,5.6009997275127885,35
True,1,2,55.0,49.0,3.0,98.0,3.0,False,4.79049050759852,46
True,2,5,97.0,23.0,2.0,42.0,4.0,False,3.4770137506966474,114
True,3,5,58.0,1.0,1.0,2.0,5.0,False,3.185343722924311,132
False,2,4,6.0,16.0,4.0,25.0,5.0,False,0.7673027425301494,13
False,2,3,67.0,98.0,4.0,47.0,1.0,False,4.620993668841066,41
True,2,1,71.0,37.0,3.0,66.0,5.0,False,2.4447230233710315,139
True,3,4,85.0,71.0,4.0,66.0,4.0,False,2.91225671573845,117
True,3,1,82.0,41.0,4.0,92.0,1.0,False,2.930839736324925,85
False,1,5,65.0,78.0,5.0,15.0,2.0,False,3.3693064099097887,160
True,2,1,29.0,35.0,4.0,89.0,3.0,False,6.175914371040607,13
True,2,1,55.0,76.0,4.0,58.0,1.0,False,3.5472286606840964,104
False,2,2,45.0,40.0,3.0,45.0,2.0,False,4.4468622007987495,46
False,3,5,71.0,64.0,5.0,67.0,4.0,False,2.330975246373003,171
True,3,1,80.0,32.0,3.0,0.0,5.0,False,3.088120380333533,142
True,2,4,80.0,48.0,4.0,26.0,1.0,False,2.639169708552589,133
True,1,2,57.0,37.0,3.0,28.0,2.0,False,1.5886223502669585,144
True,3,5,79.0,27.0,4.0,52.0,1.0,False,2.9743726033355045,46
False,2,1,89.0,66.0,5.0,74.0,2.0,False,1.8698083798432146,131
True,1,1,58.0,46.0,4.0,52.0,4.0,False,3.3095754981184196,109
True,1,1,33.0,52.0,3.0,77.0,3.0,False,3.6775008720893747,42
True,3,5,59.0,59.0,4.0,75.0,1.0,False,1.6588372602544075,106
True,3,4,51.0,41.0,1.0,52.0,1.0,False,2.707652421987273,131
False,2,4,47.0,32.0,5.0,60.0,4.0,False,2.409615568377307,135
True,3,5,68.0,27.0,3.0,56.0,5.0,False,2.2070698608053547,47
True,2,2,70.0,26.0,4.0,69.0,3.0,False,3.0010546463123737,91
True,2,5,63.0,65.0,5.0,52.0,2.0,True,0.5185244938174862,112
False,2,1,82.0,24.0,5.0,27.0,4.0,False,3.236975612325286,122
True,3,5,64.0,0.0,2.0,25.0,1.0,True,0.7530093799442632,121
False,3,5,13.0,12.0,4.0,41.0,1.0,False,1.1997289799038438,8
True,3,5,1.0,95.0,2.0,12.0,5.0,False,1.3776512306781512,48
False,2,1,57.0,32.0,2.0,95.0,3.0,False,4.854664981374799,19
True,2,5,10.0,34.0,2.0,44.0,2.0,True,0.5653344338091189,92
False,3,5,6.0,39.0,5.0,33.0,5.0,False,0.8294186301272037,9
False,2,2,70.0,42.0,1.0,42.0,2.0,False,1.6318288276510777,178
False,3,5,89.0,66.0,3.0,0.0,1.0,False,4.341539835817575,171
False,2,5,1.0,18.0,4.0,27.0,4.0,False,0.7757281545470045,13
True,2,2,78.0,28.0,4.0,87.0,3.0,False,3.301150086101565,127
False,2,5,81.0,18.0,5.0,51.0,4.0,False,3.3527819755025394,174
True,2,4,83.0,13.0,3.0,4.0,3.0,False,3.917539010460737,119
False,3,1,5.0,29.0,5.0,30.0,4.0,False,0.7943111751334793,10
True,1,2,24.0,48.0,3.0,94.0,2.0,False,2.5402141694090457,31
True,1,1,89.0,60.0,2.0,14.0,2.0,False,1.4211840976887307,83
True,1,4,61.0,34.0,4.0,30.0,4.0,False,1.8782337918600693,52
False,3,2,24.0,49.0,2.0,52.0,3.0,False,2.7427598769809975,26
True,1,2,53.0,77.0,5.0,27.0,1.0,True,1.4011649972161209,44
False,3,4,12.0,30.0,2.0,33.0,4.0,False,0.6970878325427005,10
True,3,5,10.0,53.0,4.0,29.0,4.0,False,0.6349719449456463,6
True,3,4,69.0,53.0,4.0,1.0,3.0,False,6.157004960827671,110
True,3,5,96.0,62.0,2.0,72.0,1.0,False,2.0807794994320217,126
True,1,4,59.0,78.0,5.0,36.0,2.0,False,2.4696728697951364,94
True,1,2,56.0,41.0,2.0,51.0,3.0,False,4.960313735982432,31
False,3,2,57.0,96.0,1.0,98.0,5.0,False,5.230362988109688,103
True,3,4,52.0,28.0,4.0,46.0,2.0,True,0.7777867407262293,20
True,1,1,79.0,58.0,2.0,54.0,2.0,False,3.615058594865861,117
True,2,5,10.0,55.0,5.0,45.0,4.0,False,0.5026411473611432,24
False,3,1,21.0,50.0,2.0,79.0,1.0,False,3.8469977108468276,19
True,1,5,68.0,52.0,5.0,54.0,4.0,False,2.815359762774132,55
False,1,5,80.0,99.0,1.0,8.0,4.0,False,4.01649454960428,85
True,3,4,39.0,34.0,1.0,57.0,2.0,False,4.235564691583482,106
True,3,2,38.0,2.0,2.0,88.0,2.0,True,1.4119636937366473,147
True,2,5,43.0,90.0,5.0,67.0,1.0,False,2.8771492607447255,172
True,1,2,20.0,28.0,4.0,45.0,1.0,True,0.6701881964815242,84
True,2,1,5.0,18.0,5.0,41.0,5.0,False,1.102505637313065,6
True,2,5,40.0,36.0,2.0,12.0,5.0,False,4.04986980804524,110
True,3,3,45.0,38.0,4.0,83.0,3.0,False,4.223348496834637,67
False,1,1,26.0,53.0,3.0,46.0,5.0,False,6.6103991945935245,24
False,2,5,68.0,30.0,5.0,50.0,3.0,False,2.5317887573921904,163
False,3,1,9.0,26.0,5.0,25.0,2.0,False,1.0673981823193406,8
True,3,4,93.0,92.0,4.0,52.0,4.0,False,5.011619235756947,118
True,3,1,68.0,74.0,4.0,51.0,5.0,False,3.6798858478950596,132
False,1,2,62.0,33.0,4.0,78.0,4.0,False,1.9339828536194934,150
False,1,2,37.0,46.0,4.0,76.0,4.0,False,5.806256800516886,31
True,1,1,76.0,26.0,5.0,75.0,1.0,False,2.6661781411559184,171
True,3,5,42.0,21.0,5.0,79.0,1.0,False,2.5939046449892444,115
False,2,5,2.0,30.0,4.0,29.0,5.0,False,0.732195287536425,24
True,3,4,3.0,44.0,2.0,49.0,2.0,False,0.5998644899519219,24
True,2,2,88.0,43.0,4.0,45.0,4.0,False,2.3724495272043575,90
True,1,5,39.0,62.0,1.0,23.0,1.0,False,2.837924633392552,45
False,3,4,68.0,19.0,5.0,72.0,5.0,False,2.8690502383543306,164
True,2,2,59.0,69.0,1.0,19.0,4.0,False,2.9206821277553052,101
False,3,5,16.0,33.0,3.0,60.0,2.0,True,1.387186332954681,126
True,3,5,97.0,66.0,2.0,24.0,2.0,False,2.471731455974361,110
False,1,4,85.0,35.0,4.0,9.0,2.0,False,4.00633694103466,106
False,2,1,38.0,42.0,1.0,85.0,4.0,False,4.437030981855589,30
True,1,5,49.0,55.0,1.0,69.0,4.0,False,3.317674520508815,142
False,1,4,65.0,80.0,2.0,34.0,1.0,False,3.396314842513119,96
True,2,3,98.0,30.0,5.0,91.0,3.0,False,3.079694968316678,71
True,1,5,26.0,69.0,2.0,63.0,4.0,False,2.9554631931225694,54
False,2,5,48.0,49.0,2.0,69.0,1.0,False,2.629012099982969,109
False,2,4,7.0,52.0,2.0,49.0,5.0,False,0.9617494277117069,20
True,2,5,3.0,32.0,5.0,8.0,2.0,False,0.5377486023548677,62
True,1,5,83.0,30.0,1.0,28.0,2.0,False,2.3289166601937783,103
False,1,2,48.0,53.0,3.0,54.0,4.0,False,4.223674886461097,27
True,3,5,58.0,56.0,2.0,78.0,5.0,False,3.389948016675488,116
False,1,5,79.0,3.0,3.0,96.0,3.0,False,1.6234034156342227,150
True,1,3,58.0,56.0,1.0,20.0,4.0,False,1.8181764904422404,108
True,3,5,57.0,28.0,5.0,81.0,1.0,False,2.550371777978665,98
False,3,2,59.0,42.0,2.0,97.0,4.0,False,3.9154804242815118,19
True,2,5,56.0,54.0,5.0,74.0,1.0,False,3.007421472150004,109
False,2,4,97.0,36.0,5.0,71.0,5.0,False,1.0403897497160108,92
True,1,1,84.0,27.0,3.0,60.0,1.0,False,1.5447630936299186,139
True,1,2,44.0,48.0,4.0,22.0,1.0,True,1.5663721779729851,15
False,2,3,38.0,16.0,2.0,89.0,2.0,False,3.520546617707227,71
True,1,1,60.0,19.0,3.0,3.0,3.0,False,1.4562915526824551,49
False,2,5,85.0,14.0,5.0,13.0,1.0,False,1.588295960640498,166
False,3,5,9.0,31.0,3.0,34.0,5.0,False,0.6349719449456463,13
False,2,1,65.0,21.0,1.0,34.0,1.0,False,3.2225097640972606,165
True,1,5,48.0,51.0,1.0,90.0,2.0,False,4.216655281370548,109
True,1,3,91.0,29.0,5.0,40.0,1.0,False,2.8126483973419867,98
True,3,3,37.0,26.0,5.0,8.0,2.0,False,4.3949039217713155,132
True,3,2,92.0,57.0,3.0,43.0,4.0,False,3.539129638293702,105
False,2,1,57.0,16.0,4.0,75.0,4.0,False,3.9755377256993416,68
True,1,5,9.0,63.0,5.0,44.0,3.0,False,2.285710182809659,94
True,3,3,60.0,45.0,1.0,30.0,4.0,False,4.870863026155588,40
False,3,5,8.0,35.0,3.0,40.0,5.0,False,1.0052822947222864,8
False,2,2,30.0,39.0,3.0,64.0,1.0,False,6.141133305673342,7
False,2,5,65.0,78.0,3.0,69.0,1.0,False,3.6279275688676256,120
False,2,5,11.0,29.0,5.0,33.0,1.0,False,0.6970878325427005,15
True,1,1,62.0,29.0,5.0,0.0,3.0,False,3.6444520032748753,102
False,3,1,20.0,30.0,1.0,49.0,4.0,False,5.2861120498691125,99
