external,year,test_1,session_3,session_4,test_2,dropout,outside_interaction,first_sessions
0,2,5,11.0,29.0,5.0,0,0.46472522169513364,15
1,1,1,62.0,29.0,5.0,0,2.429634668849917,102
0,3,1,20.0,30.0,1.0,0,3.5240746999127417,99
0,2,2,24.0,32.0,2.0,0,2.281997923659992,25
0,2,5,48.0,2.0,2.0,0,2.3112374280846852,132
0,3,5,10.0,54.0,3.0,0,0.7584087282045263,3
0,3,5,3.0,47.0,5.0,0,0.8232242899317121,5
0,2,1,43.0,98.0,4.0,0,2.124934872735691,113
0,3,2,68.0,24.0,2.0,1,1.1306688676182377,110
0,2,5,32.0,80.0,3.0,1,0.2592622469087431,105
0,2,1,20.0,32.0,1.0,0,3.6127304178043573,40
0,2,5,9.0,28.0,5.0,0,0.5763507234139521,10
1,2,5,31.0,55.0,1.0,1,0.5185244938174862,77
0,2,1,20.0,35.0,4.0,0,3.3991233131854037,24
0,3,3,34.0,86.0,1.0,1,1.4835509945102463,108
1,3,5,83.0,56.0,4.0,0,1.7706803550575325,73
0,3,4,2.0,34.0,1.0,1,1.3651537537450147,90
0,3,5,85.0,12.0,5.0,0,2.0227356767512488,176
1,2,2,66.0,77.0,3.0,0,1.8298789754401483,81
1,1,5,23.0,85.0,3.0,0,1.3237431620136453,46
0,2,2,67.0,24.0,2.0,1,0.9542278041722336,127
1,1,5,73.0,59.0,4.0,0,0.6673584961092441,144
0,1,4,5.0,31.0,1.0,0,3.1400786593609675,114
1,2,1,79.0,35.0,3.0,0,3.14195306859604,70
1,3,4,62.0,1.0,1.0,1,0.0,76
1,3,2,43.0,73.0,5.0,0,1.446384953337297,160
1,3,5,0.0,4.0,2.0,0,1.0205307471136618,112
0,1,2,44.0,59.0,2.0,1,1.8476670040913947,126
1,3,1,80.0,71.0,5.0,0,2.1827611023321567,76
0,2,2,56.0,34.0,2.0,0,2.4174635815432404,7
1,3,3,46.0,36.0,4.0,0,0.7777867407262294,86
0,1,2,39.0,54.0,2.0,0,4.406932796395683,24
0,1,2,21.0,32.0,4.0,0,2.4874608984463826,16
0,2,2,21.0,37.0,2.0,0,2.852949298813681,23
0,1,5,83.0,36.0,3.0,0,3.4002781108872466,86
1,2,2,27.0,31.0,2.0,0,2.741106204010556,31
1,1,1,34.0,40.0,2.0,0,3.3478512295510443,3
0,2,2,19.0,27.0,2.0,0,2.6294807022917372,95
1,2,5,64.0,8.0,2.0,1,0.7169981364731569,98
1,3,5,69.0,21.0,4.0,0,2.3414141371269146,115
1,2,3,7.0,27.0,1.0,1,0.17644106344600424,62
1,2,5,64.0,52.0,4.0,0,2.1895328413785697,94
0,1,3,50.0,4.0,2.0,0,2.5174200144043053,128
0,3,2,40.0,41.0,3.0,0,4.1710755194827565,20
1,2,2,38.0,30.0,4.0,0,3.694396803565253,21
1,3,5,10.0,23.0,2.0,0,0.46472522169513364,21
0,2,5,10.0,25.0,5.0,0,0.6287776047501548,14
1,2,1,92.0,49.0,3.0,0,1.9649094471547832,94
1,3,5,7.0,37.0,3.0,0,0.44671959995958055,4
1,2,5,13.0,82.0,1.0,0,0.9725157558188533,101
1,1,1,47.0,50.0,2.0,0,3.670556647400823,46
0,2,4,7.0,0.0,1.0,0,0.7132535089101103,8
0,2,1,61.0,3.0,3.0,0,2.051757588091635,191
0,3,4,6.0,24.0,1.0,0,0.46472522169513364,17
1,3,5,14.0,78.0,2.0,0,1.653437911994144,43
1,2,2,64.0,65.0,3.0,0,2.7233181753593096,135
1,2,5,83.0,76.0,3.0,0,2.0119369802307228,77
1,2,5,51.0,43.0,3.0,0,1.6064103789182047,113
1,3,5,67.0,96.0,4.0,0,1.9885320102349062,114
0,2,2,56.0,21.0,1.0,0,2.652885672287554,78
1,3,1,96.0,43.0,3.0,0,1.9234988554234138,81
1,1,5,24.0,67.0,2.0,0,1.730642154112313,122
1,1,5,76.0,68.0,4.0,0,0.6820468822490217,107
1,2,5,25.0,4.0,3.0,0,3.4040874752770534,94
0,3,1,8.0,38.0,3.0,0,0.7115987882128937,9
0,2,2,59.0,40.0,1.0,0,3.4346993704878965,36
0,3,5,92.0,30.0,2.0,0,2.3348599911648082,128
1,2,5,55.0,92.0,5.0,0,1.6754704912038108,116
1,3,1,75.0,48.0,5.0,0,2.4476402905854697,101
1,2,2,56.0,41.0,2.0,0,4.394761709089007,26
0,2,2,46.0,30.0,2.0,0,3.6885622691363764,34
1,3,2,26.0,21.0,1.0,1,0.7169981364731569,83
0,3,3,39.0,60.0,3.0,0,4.475775315596982,114
0,2,2,83.0,71.0,3.0,0,1.5415948171910188,159
1,2,3,32.0,48.0,2.0,0,0.8356129703226952,125
1,3,2,48.0,7.0,1.0,1,0.6701881964815242,85
1,3,5,40.0,12.0,5.0,0,2.5162652167024624,51
1,2,5,1.0,45.0,2.0,0,0.8232242899317121,11
1,3,3,40.0,23.0,1.0,0,3.4855362679536426,164
0,3,5,33.0,64.0,5.0,1,0.8826405033986346,181
1,1,1,71.0,74.0,5.0,0,2.092950586738698,128
1,1,3,75.0,12.0,4.0,0,0.9965232514662574,92
1,1,3,60.0,23.0,1.0,1,0.0,94
1,3,1,86.0,65.0,5.0,0,0.5644195066183523,26
1,1,2,77.0,84.0,4.0,0,0.8236817535270955,85
0,1,2,35.0,51.0,2.0,0,3.130434760542284,37
1,1,3,1.0,0.0,1.0,1,0.6949655572634905,66
1,1,2,29.0,43.0,2.0,0,4.005868338725892,16
1,2,4,71.0,24.0,5.0,0,2.19939433328156,77
0,2,3,18.0,39.0,5.0,0,3.43310938661744,27
1,2,4,21.0,28.0,1.0,1,0.6233782564898915,90
0,2,5,7.0,38.0,4.0,0,0.5115351616867663,16
1,3,5,15.0,20.0,4.0,0,0.7537792450788251,165
1,3,2,80.0,69.0,3.0,0,1.0130414919875683,98
1,1,5,14.0,23.0,5.0,0,0.9238335020456974,142
1,3,1,97.0,79.0,4.0,0,1.9358875358143968,116
1,1,5,73.0,59.0,5.0,0,0.4080962492005011,49
0,2,1,20.0,40.0,2.0,0,2.1937773919369903,32
0,1,2,27.0,6.0,5.0,0,1.2767156289377057,46
0,1,2,79.0,49.0,4.0,0,3.029607955343992,137
0,2,5,87.0,58.0,3.0,0,0.64335100046184,98
1,1,3,51.0,14.0,1.0,1,0.8466292599275285,89
1,2,5,58.0,8.0,2.0,0,1.4009474041318142,123
1,2,1,25.0,32.0,4.0,0,2.618682005771211,13
0,2,5,47.0,85.0,2.0,0,1.5485841493217387,132
1,3,1,9.0,50.0,3.0,0,0.4523365413041506,21
0,2,2,46.0,39.0,1.0,0,3.2046766280038463,23
0,2,5,4.0,24.0,4.0,0,0.6701881964815242,17
0,1,4,21.0,55.0,3.0,0,2.453039638845733,169
1,3,5,39.0,2.0,1.0,1,0.49374713303552,94
0,3,5,69.0,90.0,3.0,0,1.7720527458436826,131
1,3,5,68.0,43.0,4.0,0,1.0176709751132695,134
0,1,3,81.0,46.0,1.0,0,1.1873402995128606,109
0,1,1,30.0,53.0,2.0,0,3.272236971303332,24
0,2,1,34.0,49.0,1.0,0,3.1342441249320907,40
1,1,5,13.0,76.0,1.0,0,2.5822355761314912,5
1,2,4,18.0,25.0,3.0,0,1.5886223502669583,57
0,2,1,52.0,34.0,4.0,0,3.7533778308635624,25
1,2,4,74.0,68.0,2.0,0,1.3181262206690754,150
0,3,2,20.0,46.0,2.0,0,2.68615213418636,39
1,1,2,22.0,6.0,2.0,1,0.8826405033986346,70
0,2,3,22.0,60.0,2.0,1,1.8476670040913947,93
0,3,1,13.0,72.0,3.0,0,1.1675348950238862,181
0,2,1,82.0,3.0,4.0,0,2.3247809061775113,146
1,1,4,40.0,53.0,5.0,0,3.029390362259685,126
0,2,2,79.0,62.0,1.0,0,0.2904688735698316,62
1,3,4,63.0,43.0,2.0,0,2.494450230577103,135
0,3,5,8.0,16.0,4.0,0,0.7998193199358958,13
0,2,5,10.0,41.0,2.0,0,0.6467832264857079,16
1,1,1,17.0,68.0,3.0,0,0.7612685002049185,145
1,1,4,76.0,23.0,5.0,0,1.5762336698759754,185
0,2,2,29.0,51.0,3.0,0,2.051757588091635,26
0,3,4,5.0,13.0,5.0,0,0.5295407834223195,10
0,3,5,13.0,57.0,5.0,0,0.6287776047501548,18
1,1,5,21.0,25.0,2.0,0,0.5997556934097685,94
0,2,1,71.0,31.0,5.0,0,2.094540570609155,148
1,3,5,11.0,30.0,4.0,0,0.48813019169095,10
1,2,5,81.0,76.0,5.0,0,1.9291157967679837,99
1,1,3,46.0,77.0,4.0,0,3.1398610662766604,107
1,1,1,45.0,50.0,2.0,0,1.5760160767916684,89
1,3,5,50.0,69.0,3.0,0,1.723652821981593,161
0,3,1,12.0,20.0,3.0,0,0.6411662851411379,12
0,2,5,26.0,5.0,5.0,0,2.364166327869811,186
1,2,1,90.0,77.0,3.0,0,2.852949298813681,186
0,3,3,79.0,86.0,5.0,0,2.1705900150254807,196
1,2,1,8.0,0.0,4.0,0,0.9528554133860836,56
1,1,5,54.0,20.0,5.0,0,1.871071974087211,118
1,2,2,3.0,12.0,1.0,1,0.7998193199358958,57
1,2,4,86.0,49.0,5.0,0,2.129179423294111,77
0,1,1,77.0,56.0,2.0,0,1.7016202427719267,83
0,2,3,69.0,28.0,3.0,0,2.5810807784296483,39
1,3,4,43.0,27.0,4.0,0,0.8401999940484063,49
0,3,5,1.0,19.0,3.0,0,0.27027853651357636,14
1,3,2,0.0,56.0,3.0,0,0.5809377471396632,99
1,3,2,59.0,52.0,4.0,0,2.035341950226539,150
0,2,5,42.0,56.0,5.0,0,2.211783013672543,153
1,1,4,44.0,4.0,1.0,1,0.12963112345437156,81
0,3,2,33.0,44.0,2.0,0,3.4414711095343096,36
0,2,2,21.0,38.0,2.0,0,2.1996119263658667,37
0,3,2,80.0,55.0,5.0,0,1.977515720630073,144
1,1,5,44.0,24.0,2.0,1,0.17644106344600424,95
1,3,3,23.0,19.0,4.0,0,2.9641396143638863,76
0,3,4,9.0,20.0,5.0,0,0.35849906823657846,4
1,2,5,85.0,5.0,5.0,0,1.3941756650854011,135
1,1,5,58.0,30.0,1.0,0,3.612295231635744,165
1,3,2,16.0,38.0,4.0,0,0.5497311204785746,17
1,3,5,60.0,22.0,1.0,0,1.635432290258591,121
0,3,2,23.0,27.0,2.0,1,1.7180358806370233,101
1,3,5,73.0,37.0,4.0,0,1.9471214185035368,126
1,2,4,44.0,24.0,1.0,1,0.6949655572634905,64
0,3,1,48.0,6.0,3.0,0,0.1176273756306695,96
1,3,2,81.0,30.0,3.0,0,1.4299693154722006,105
1,2,5,77.0,45.0,2.0,0,0.8412299116672652,93
1,2,5,41.0,42.0,3.0,0,2.1827611023321567,176
0,1,1,25.0,40.0,1.0,0,2.999213653217456,38
1,1,2,50.0,19.0,2.0,1,0.3641160095811484,103
1,3,4,54.0,25.0,5.0,0,2.2531936054039123,68
0,2,1,34.0,41.0,2.0,0,2.0920133821211615,31
1,3,1,28.0,27.0,3.0,0,0.5020062532961754,98
0,1,3,94.0,29.0,2.0,0,1.9941489515794761,51
1,2,4,48.0,53.0,4.0,0,1.1858829899267305,108
0,3,5,12.0,55.0,5.0,0,0.8232242899317121,6
0,3,5,2.0,17.0,2.0,0,0.6701881964815242,18
1,1,1,63.0,66.0,5.0,1,0.43570331035474735,129
1,3,5,74.0,43.0,4.0,0,2.106929251000138,109
0,3,5,8.0,27.0,3.0,0,0.5763507234139521,9
1,2,4,66.0,3.0,2.0,1,0.5405570730271527,84
0,3,5,8.0,53.0,2.0,0,0.46472522169513364,24
1,1,4,24.0,57.0,4.0,0,0.47799875764877126,58
1,1,1,39.0,40.0,2.0,0,4.025028758163288,20
0,3,5,4.0,20.0,2.0,0,0.4523365413041506,12
1,3,1,88.0,75.0,1.0,0,1.5415948171910188,112
1,2,1,51.0,41.0,2.0,0,3.459476731269863,43
0,2,3,60.0,25.0,5.0,0,2.364819107122731,136
1,3,5,30.0,27.0,2.0,0,0.5809377471396632,76
1,3,5,60.0,66.0,4.0,0,2.0227356767512488,171
0,2,1,48.0,42.0,3.0,0,3.078007879206081,20
0,3,5,12.0,43.0,5.0,0,0.9413091291577649,112
0,1,2,59.0,53.0,2.0,0,4.095243668150737,32
1,1,3,40.0,45.0,2.0,1,0.2592622469087431,76
0,1,1,45.0,47.0,2.0,0,3.029390362259685,31
1,1,1,6.0,97.0,3.0,0,0.8410123185829584,93
1,1,5,28.0,2.0,3.0,0,3.275828742608832,108
0,3,5,8.0,13.0,1.0,0,0.6177613151453216,14
0,3,5,46.0,3.0,4.0,0,2.294604197135282,147
1,3,5,28.0,15.0,1.0,0,0.6985651227703326,103
0,1,1,47.0,35.0,2.0,0,3.6899346599225264,39
1,2,5,91.0,59.0,4.0,0,2.1827611023321567,88
1,3,4,51.0,72.0,3.0,0,1.7290521702418564,152
1,3,1,64.0,48.0,4.0,0,1.4767792554638333,136
1,2,5,74.0,18.0,4.0,0,0.47799875764877126,97
1,3,3,6.0,90.0,4.0,0,2.0711356006133386,107
1,2,3,78.0,61.0,4.0,0,2.2241716940635263,91
1,2,5,54.0,6.0,1.0,0,1.2533106589418894,173
0,1,3,43.0,53.0,3.0,0,3.804214728329308,75
1,3,2,30.0,58.0,3.0,0,1.4396132142908837,116
1,3,2,72.0,38.0,3.0,0,1.4119636937366473,86
0,3,5,79.0,99.0,5.0,0,2.5882877036446748,116
0,1,3,13.0,70.0,5.0,0,1.6820246371659169,160
0,2,5,69.0,58.0,4.0,0,1.5224343977536228,128
1,3,5,13.0,41.0,4.0,0,0.46472522169513364,89
1,3,5,56.0,30.0,5.0,0,2.1469674519453577,90
0,3,2,68.0,89.0,4.0,0,1.446384953337297,159
1,3,2,33.0,90.0,1.0,0,1.1169077964411047,174
1,3,3,95.0,76.0,5.0,0,2.029725008881969,102
1,2,1,63.0,20.0,5.0,0,0.5653344338091189,105
0,1,1,50.0,52.0,2.0,0,2.1343611784700673,18
0,1,2,73.0,69.0,1.0,0,1.6284429581278712,110
1,3,1,66.0,69.0,5.0,0,1.6822422302502238,126
0,2,2,57.0,52.0,3.0,0,2.245986680188886,5
0,3,1,6.0,53.0,4.0,0,0.35849906823657846,6
1,3,1,71.0,71.0,2.0,0,2.8709549205492344,32
0,3,1,54.0,23.0,2.0,0,2.2943866040509753,181
0,3,5,44.0,64.0,2.0,0,3.3640492743318338,41
0,2,3,72.0,99.0,2.0,1,1.5636273964006855,109
0,3,5,34.0,22.0,5.0,0,1.4711623141192631,77
0,1,2,37.0,36.0,2.0,0,1.799484673313612,34
0,2,1,43.0,31.0,3.0,0,3.121637851456801,28
1,2,4,50.0,8.0,5.0,0,1.8118733537045952,129
1,1,5,46.0,76.0,1.0,0,1.6584020740857939,63
0,3,4,3.0,35.0,2.0,0,0.7059818468683237,18
0,1,1,32.0,37.0,3.0,0,4.264912992550329,13
1,3,4,33.0,69.0,3.0,0,0.7849858717399135,74
0,2,5,5.0,27.0,3.0,0,0.48813019169095,12
0,3,5,9.0,26.0,1.0,0,1.5297361314235214,177
1,2,5,54.0,57.0,3.0,0,1.9471214185035368,63
0,3,1,46.0,50.0,1.0,0,2.483651534056576,19
1,2,5,62.0,4.0,5.0,0,1.0644809151049022,111
0,2,2,42.0,44.0,3.0,0,1.96375464945294,23
0,2,5,3.0,12.0,4.0,0,0.6411662851411379,19
0,3,2,37.0,78.0,4.0,0,2.68190758362794,96
1,1,2,3.0,62.0,4.0,0,0.9965232514662574,95
0,1,1,6.0,60.0,2.0,0,2.6641195549766934,160
1,1,1,87.0,41.0,4.0,0,1.5706167285314052,76
0,3,4,2.0,50.0,3.0,0,0.3999096599679479,17
0,3,1,29.0,40.0,2.0,0,2.629698295376044,33
1,2,4,64.0,3.0,4.0,0,1.5703991354470985,167
1,2,3,13.0,51.0,1.0,1,0.9294504433902673,98
0,1,2,46.0,53.0,4.0,0,3.1506597627971873,10
1,3,4,87.0,3.0,3.0,0,0.7473924385996931,64
1,2,4,96.0,48.0,5.0,0,0.9474560651258205,65
1,3,5,51.0,78.0,4.0,0,1.553983497582002,152
1,3,4,74.0,26.0,4.0,0,2.2876148650045622,115
1,3,1,46.0,38.0,3.0,0,1.1817233581682904,9
0,2,2,41.0,46.0,1.0,0,3.9174302139185833,34
0,3,5,89.0,11.0,5.0,0,1.629815348914021,152
0,3,4,2.0,17.0,5.0,0,0.5529457534181358,11
0,1,1,32.0,40.0,2.0,0,2.910775528410147,31
1,3,4,56.0,17.0,1.0,1,0.8466292599275285,91
1,3,5,63.0,31.0,4.0,0,1.0948752172314382,153
1,3,5,79.0,31.0,3.0,0,1.9759257367596164,137
1,3,2,23.0,45.0,1.0,1,0.6233782564898915,85
1,3,5,35.0,43.0,3.0,0,1.1707070685634573,37
1,1,2,44.0,42.0,1.0,0,2.781579591124389,30
0,3,4,37.0,0.0,2.0,1,0.7417754972551232,101
1,3,4,72.0,88.0,5.0,0,0.8548883801881839,147
1,2,1,42.0,49.0,2.0,0,2.7413237970948625,19
1,2,5,78.0,47.0,5.0,0,1.9649094471547832,109
1,2,2,12.0,45.0,1.0,1,0.8826405033986346,73
0,2,5,14.0,28.0,4.0,0,3.1506597627971873,132
1,1,1,94.0,66.0,3.0,0,1.806256412360025,81
0,3,2,47.0,34.0,4.0,0,2.66368436880808,147
1,3,1,84.0,32.0,4.0,0,0.5644195066183523,101
1,2,2,41.0,0.0,1.0,0,1.0424483358952357,87
1,1,3,16.0,35.0,3.0,0,0.32916475535701334,93
0,3,5,66.0,46.0,3.0,0,2.029725008881969,123
0,3,5,12.0,38.0,5.0,0,0.5529457534181358,13
1,3,1,96.0,72.0,4.0,0,2.4710452605812865,123
1,3,3,5.0,35.0,2.0,0,0.47799875764877126,59
1,2,2,52.0,99.0,1.0,0,2.224389287147833,175
0,2,5,72.0,94.0,5.0,0,1.4229799833414805,137
1,3,3,57.0,56.0,1.0,0,0.6109895760989084,130
0,1,2,38.0,41.0,4.0,0,3.848370101632977,32
1,3,4,56.0,35.0,4.0,0,1.940132086372817,86
1,3,3,4.0,38.0,3.0,0,2.7575218418756524,95
1,2,5,34.0,43.0,4.0,0,0.98324971551262,179
1,2,5,45.0,74.0,4.0,0,0.2904688735698316,75
1,3,2,9.0,32.0,1.0,1,0.17644106344600424,77
1,2,3,24.0,29.0,5.0,0,0.6508402555879333,121
0,3,1,42.0,85.0,1.0,0,3.3935063718408336,66
0,3,5,89.0,8.0,1.0,0,2.3357971957823445,155
0,2,5,8.0,28.0,2.0,0,0.8880398516588979,15
1,3,1,55.0,33.0,4.0,0,1.8118733537045952,78
1,2,1,35.0,42.0,2.0,0,3.8580140004516608,21
0,1,2,39.0,38.0,2.0,0,3.199059686659276,17
1,1,1,41.0,0.0,1.0,1,1.059081566844639,88
1,3,1,22.0,89.0,4.0,0,0.5709513751536889,77
1,3,5,93.0,61.0,5.0,0,1.6948485037255137,112
1,3,5,1.0,10.0,1.0,0,0.35849906823657846,17
0,2,4,71.0,71.0,1.0,0,1.789840774494929,147
1,1,1,40.0,53.0,1.0,1,0.2592622469087431,78
1,2,2,51.0,33.0,2.0,0,1.4877955450686664,136
1,2,2,76.0,9.0,2.0,0,4.558378905975415,132
0,2,3,16.0,36.0,1.0,0,2.504094129395786,145
1,1,3,94.0,77.0,5.0,0,2.0477306306175223,94
0,1,2,39.0,47.0,2.0,0,4.306541177366005,34
1,3,3,58.0,50.0,2.0,0,2.377207787513714,74
1,1,5,16.0,34.0,4.0,0,1.8797786682883582,36
0,3,5,86.0,46.0,3.0,0,1.96512704023909,129
1,3,2,42.0,45.0,1.0,1,0.6949655572634905,87
1,2,1,1.0,65.0,3.0,0,2.928998743230007,63
1,2,4,32.0,38.0,1.0,0,2.9938143049571924,102
0,2,5,65.0,17.0,1.0,0,1.4195980109189452,64
1,3,3,66.0,83.0,5.0,0,2.506838910968086,158
0,3,3,49.0,57.0,1.0,0,3.4333269797017465,105
0,2,5,75.0,79.0,3.0,0,1.1058915068362716,122
0,2,3,44.0,53.0,1.0,0,1.1527014468279042,117
1,3,1,52.0,33.0,5.0,0,2.1345787715543745,107
0,1,4,87.0,63.0,1.0,0,2.7273451328334226,96
1,1,3,32.0,60.0,3.0,0,0.7372610045575144,26
1,3,3,56.0,77.0,4.0,0,1.8476670040913947,104
1,1,2,29.0,37.0,4.0,0,3.492743193168669,43
1,1,2,63.0,58.0,5.0,0,0.7239874686038767,129
0,2,5,6.0,54.0,2.0,0,0.8232242899317121,4
1,1,1,37.0,46.0,3.0,0,0.37688962253941255,69
0,2,2,72.0,2.0,3.0,0,3.881418970447477,46
0,1,1,72.0,17.0,1.0,0,1.0356765968488226,167
1,3,1,31.0,55.0,4.0,0,1.3734128740056704,56
1,2,4,59.0,6.0,5.0,0,2.1773617540718933,101
1,3,1,73.0,24.0,4.0,0,2.0107821825288794,67
0,2,1,6.0,18.0,4.0,0,0.42331462996376423,18
0,2,5,66.0,59.0,5.0,0,2.3180091671310983,119
1,1,1,57.0,30.0,4.0,0,3.4704930208746956,38
1,3,5,8.0,7.0,1.0,0,1.611809727178468,94
1,2,1,17.0,18.0,5.0,0,0.08822053172300212,63
1,1,5,61.0,1.0,1.0,0,2.595059442691088,111
1,3,4,43.0,76.0,3.0,0,1.9070832175583172,124
1,3,1,74.0,27.0,4.0,0,2.035341950226539,118
1,2,2,28.0,44.0,2.0,0,3.312057579164245,9
1,3,2,49.0,1.0,1.0,1,0.49374713303552,64
1,3,4,76.0,45.0,4.0,0,1.9471214185035368,95
1,3,4,97.0,34.0,5.0,0,1.799484673313612,75
1,2,4,67.0,41.0,4.0,0,3.641534736060437,72
1,2,1,36.0,47.0,4.0,0,3.4950527885723552,61
0,3,2,24.0,66.0,1.0,0,2.1413505106007875,133
1,3,4,67.0,75.0,1.0,0,3.14195306859604,81
1,3,4,53.0,45.0,5.0,0,1.7002478519857769,111
1,2,2,2.0,29.0,3.0,0,2.6449591355392976,107
1,3,2,74.0,63.0,5.0,0,1.9180995071631504,178
1,3,5,11.0,50.0,4.0,0,0.5819676647585221,6
1,1,1,23.0,43.0,4.0,0,3.3426694743750875,22
1,3,1,90.0,50.0,3.0,0,4.069093916582621,86
1,3,1,29.0,11.0,1.0,1,0.5653344338091189,61
0,2,5,25.0,54.0,1.0,0,2.3011583430973883,43
1,2,5,6.0,22.0,5.0,0,0.6701881964815242,22
0,2,2,7.0,27.0,2.0,0,1.446384953337297,140
1,3,1,54.0,20.0,3.0,0,1.2533106589418894,123
0,1,1,33.0,32.0,2.0,0,2.3222537176895184,12
0,3,3,61.0,48.0,2.0,1,1.3651537537450147,97
0,3,1,36.0,46.0,3.0,0,3.8580140004516608,22
1,2,2,20.0,68.0,1.0,0,0.5171521030313363,26
1,2,2,45.0,18.0,3.0,0,2.3180091671310983,176
0,3,4,10.0,21.0,2.0,0,0.6411662851411379,14
1,2,3,10.0,95.0,2.0,0,1.2067183120345635,65
0,2,2,55.0,52.0,2.0,0,3.3950963557112903,33
1,3,3,62.0,7.0,1.0,1,0.6701881964815242,100
1,1,2,78.0,46.0,2.0,1,1.0946576241471315,179
1,2,3,37.0,24.0,2.0,1,0.3060721869003758,103
1,3,1,92.0,31.0,2.0,0,1.4533742854680167,94
1,3,5,16.0,7.0,5.0,0,2.110019003856715,72
1,3,5,75.0,97.0,5.0,0,3.647151677405007,179
1,1,3,80.0,59.0,4.0,0,3.386517039710114,149
1,1,1,54.0,34.0,2.0,0,1.5058011668042195,128
0,1,1,83.0,74.0,5.0,0,2.499849578837366,71
1,3,1,9.0,44.0,3.0,0,0.7059818468683237,5
1,3,1,75.0,20.0,5.0,0,2.312392225786528,111
0,3,2,34.0,51.0,1.0,1,1.210745269508677,142
0,3,1,51.0,38.0,2.0,0,3.000586044003606,16
1,3,3,64.0,23.0,4.0,0,2.377207787513714,128
1,3,1,79.0,11.0,3.0,0,0.7777867407262294,97
1,1,5,69.0,4.0,5.0,0,1.4243523741276305,41
0,3,5,83.0,58.0,2.0,1,0.3641160095811484,150
1,1,2,95.0,59.0,4.0,0,3.7587771791238254,172
1,1,5,84.0,15.0,4.0,0,0.8236817535270955,124
0,2,2,25.0,42.0,3.0,0,3.6649397060562534,37
0,2,1,23.0,43.0,1.0,0,3.576719174333251,15
1,3,5,78.0,31.0,2.0,0,0.41558550432659436,88
1,3,4,67.0,25.0,3.0,0,1.7360415023725762,134
1,1,2,40.0,37.0,3.0,0,2.2943866040509753,151
0,3,5,42.0,89.0,1.0,1,1.6244160006537578,101
1,3,1,7.0,44.0,4.0,0,0.27027853651357636,10
1,1,3,40.0,53.0,1.0,1,1.5528286998801588,114
1,1,1,95.0,29.0,4.0,0,1.800857064099762,101
1,3,2,44.0,0.0,1.0,1,0.12963112345437156,107
1,3,1,72.0,4.0,3.0,0,0.470509502522678,177
1,1,1,60.0,35.0,4.0,0,1.7290521702418564,93
1,1,2,73.0,45.0,5.0,0,1.4713799072035698,12
1,1,1,72.0,54.0,1.0,0,1.9291157967679837,128
1,2,4,86.0,59.0,5.0,0,2.4476402905854697,118
1,1,1,36.0,15.0,3.0,0,1.1002745654917017,107
1,2,4,57.0,17.0,2.0,0,2.4034849172818005,118
1,3,4,80.0,6.0,3.0,0,0.235254751261339,44
0,3,5,12.0,46.0,2.0,0,0.27027853651357636,13
1,3,4,51.0,60.0,1.0,0,0.5020062532961754,69
1,2,4,47.0,44.0,1.0,1,0.8826405033986346,75
1,1,1,65.0,71.0,5.0,0,1.7774520941039458,79
0,1,2,39.0,42.0,2.0,0,2.257220562878026,27
0,1,2,22.0,32.0,2.0,0,2.300003545395545,100
0,3,5,12.0,48.0,5.0,0,0.42331462996376423,17
1,3,5,74.0,5.0,2.0,0,0.5115351616867663,72
0,1,2,40.0,45.0,4.0,0,2.2754437776978857,31
1,3,4,88.0,16.0,2.0,0,2.369783269214381,75
0,2,5,85.0,62.0,2.0,0,0.8288412312762821,111
1,3,5,77.0,98.0,4.0,0,1.5361954689307558,165
1,2,4,60.0,67.0,5.0,0,2.576618634786921,83
1,3,2,58.0,46.0,3.0,0,2.0711356006133386,118
0,3,1,46.0,22.0,2.0,0,1.730642154112313,128
0,3,2,36.0,65.0,5.0,0,0.7996742578796914,163
0,1,1,32.0,74.0,2.0,0,2.90494099398127,116
1,2,5,43.0,19.0,3.0,0,0.6467832264857079,178
0,3,5,9.0,11.0,5.0,0,0.6411662851411379,16
0,3,5,8.0,24.0,1.0,0,0.44671959995958055,10
1,2,5,77.0,92.0,2.0,0,1.46439057507285,191
1,3,2,73.0,95.0,5.0,1,0.6233782564898915,161
0,2,5,88.0,57.0,4.0,0,1.764845820628656,143
1,3,4,68.0,41.0,3.0,0,2.6711088871074136,171
1,2,1,34.0,31.0,4.0,0,2.7977776359051787,7
1,1,5,60.0,60.0,4.0,0,0.5005188720819331,150
0,2,5,1.0,51.0,4.0,0,0.6177613151453216,13
0,1,2,50.0,32.0,3.0,0,3.5013225091698454,27
0,1,5,88.0,54.0,1.0,1,0.6481556172718578,151
1,2,2,67.0,54.0,2.0,0,4.63442835039174,100
1,3,5,65.0,75.0,5.0,0,1.611809727178468,110
1,3,5,70.0,52.0,4.0,0,1.6754704912038108,96
1,2,2,45.0,40.0,2.0,0,1.9223440577215705,18
0,2,5,8.0,37.0,4.0,0,0.5171521030313363,15
0,3,1,48.0,52.0,2.0,0,2.7345520580484495,25
0,3,2,87.0,11.0,1.0,0,3.612295231635744,161
1,3,5,64.0,67.0,5.0,0,1.723652821981593,105
1,2,4,57.0,65.0,1.0,0,2.717918827099046,146
1,1,2,23.0,41.0,2.0,0,2.7219457845731596,9
0,3,5,7.0,17.0,2.0,0,0.6053726347543384,21
0,1,1,59.0,49.0,1.0,0,3.9010145760534867,18
1,1,1,93.0,37.0,5.0,0,1.7704627619732258,122
